date,pc1,pc2,pc3,regime,model_fit_start_date,model_fit_end_date,regime_model_id,assignment_window_start_date,assignment_window_end_date
2023-10-16,-2.831775602813863,2.9028173722453103,-0.23290172789018102,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-17,-0.2990904584039822,1.4989585664055878,3.932047221644724,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-18,-0.2498909439471143,1.9958507334368303,0.6643505819568863,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-19,-1.4185472232524583,0.7923312123239986,3.2452638316711946,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-20,0.9526252685427478,1.3290300322230524,1.92034329175029,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-23,-3.070130966808863,1.0938058036196259,1.1084214506344157,3,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-10-24,1.7597525019523348,1.9012760586988913,-0.7145208747076676,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-10-25,-0.93452967049267,1.1045721268391369,-1.822259657234992,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-10-26,-1.2049006134531008,0.340912947785927,0.4731261379694548,3,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-10-27,-0.33307029161963525,0.7181105208033788,1.5317014181976172,3,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-10-30,1.942647351382339,0.9887107701814285,0.6054693549963284,2,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-10-31,-0.15154969075566516,0.21503267105803128,-2.665016550355476,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-01,1.369382842441264,0.25235261741045084,-1.5614603710931414,2,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-02,3.783255223204501,1.2057501898556404,-1.189944740789915,2,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-03,0.6070521068875826,1.1701885380945825,-2.3425725832787525,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-06,-1.7061167208173178,1.1189841790135708,-0.4219104744310902,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-07,-0.8534001924768976,1.2666371919001052,1.3571267077982987,3,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-08,-0.6783164495852203,1.0606980236689247,0.04004807172630534,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-09,1.287748462822098,1.7614939869205237,-1.1084430029867338,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-10,0.7675111689381222,1.6544923532362732,0.19776919240789043,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-13,-1.1289327880558226,1.1763557218574996,-0.8719331933185849,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-14,0.900501314581859,0.6994554102061896,1.8619370574976142,3,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-15,0.6010891296272799,1.1747774449122546,-1.371132886640801,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-16,-0.09843477096210908,0.4086993795385446,-0.66345965975928,0,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-17,1.3942866314242592,0.6339270123186542,1.5027453726940283,2,2021-03-25,2023-10-20,21,2023-10-23,2023-11-17
2023-11-20,2.2398092132132965,0.6485981047040853,0.6628994803889794,2,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-21,0.7950696657131783,0.3889657650459402,-0.0663954398561608,2,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-22,1.1471625823459441,0.1056588124556194,-0.07800851469612866,2,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-23,-0.5365302664041126,-0.07767892003895509,0.37865637722017337,1,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-24,3.5673988812077835,0.1529641577500576,1.6266270333278645,2,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-27,-0.3918408928706318,0.3076801174161489,-1.4665930874273294,3,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-28,-0.5875811405445891,-0.5795274867201647,0.10624737279756019,1,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-29,-1.1203428054567968,-0.3415873308727549,-1.8899033506787486,1,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
2023-11-30,2.3718559843123432,-0.5463171277193041,0.31997761851449913,2,2021-03-25,2023-11-17,22,2023-11-20,2023-11-30
